Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),DXY In (United States)
03/01/2000,1,0.6585,#N/A N/A,1.819,1.9194,1.4468,528,8.2798,1877.5,7.5916,35.18,7.264,3.4417,1.0243,7.7759,250.56,72.24,43.53,7040,4.1179,101.45,3.8,9.505,0.525,7.8884,3.52,39.99,4.125,3.6408,1.811,27.35,3.7504,11.61,1.656,41.682,6.1315,1127.5,8.3767,1.567,31.388,37.02,0.5415,3.6731,1.6362,0.0002,100.22
04/01/2000,0.9999,0.655,#N/A N/A,1.851,1.8973,1.4528,529.43,8.2799,1892.5,7.4734,35.261,7.2296,3.4417,1.0296,7.7775,246.88,71.82,43.505,7125,4.115,103.22,3.8,9.5713,0.5194,7.9469,3.5205,39.775,4.1225,3.6408,1.832,27.5,3.7504,11.61,1.656,41.1105,6.09,1122.25,8.381,1.5573,30.576,37.225,0.5367,3.673,1.636,0.0002,100.41
05/01/2000,1,0.6579,#N/A N/A,1.839,1.891,1.45,530,8.2798,1910,7.4495,35.114,7.2118,3.4417,1.0321,7.7778,246.6,71.87,43.49,7145,4.1512,104.14,3.7999,9.571,0.5202,7.943,3.519,40.15,4.1245,3.6409,1.8345,27.25,3.7504,11.61,1.6573,41.0175,6.0684,1134.5,8.3671,1.5486,30.765,37.15,0.5367,3.673,1.6426,0.0002,100.38
06/01/2000,0.9999,0.6533,#N/A N/A,1.8415,1.8882,1.4599,527,8.2797,1912.4,7.4416,35.107,7.2076,3.4417,1.0328,7.7778,246.57,72.03,43.54,7225,4.1562,105.23,3.7995,9.58,0.5146,7.942,3.509,40.545,4.081,3.6408,1.829,27.455,3.7504,11.61,1.6645,40.974,6.0788,1146.25,8.3719,1.5532,30.85,37.55,0.5361,3.673,1.6474,0.0002,100.48
07/01/2000,1,0.6549,#N/A N/A,1.827,1.8989,1.4558,524.55,8.2794,1901,7.5039,35.04,7.2257,3.427,1.0295,7.7776,247.35,72.1,43.55,7165,4.1695,105.34,3.7995,9.565,0.5175,7.9748,3.511,40.38,4.075,3.6408,1.8322,27.455,3.7505,11,1.6613,41.1115,6.0575,1137.5,8.4167,1.5646,30.848,37.265,0.5395,3.673,1.6393,0.0002,100.72
10/01/2000,0.9999,0.6561,#N/A N/A,1.815,1.9033,1.4558,522.5,8.2794,1902.5,7.5416,35.12,7.2577,3.4262,1.0256,7.7784,248.43,72.36,43.54,7175,4.1249,105.16,3.8,9.47,0.5158,8.0122,3.509,40.275,4.0705,3.6408,1.8335,28.15,3.7504,11.609,1.6615,41.2175,6.075,1133.25,8.4485,1.5694,30.825,37.255,0.5411,3.6731,1.6374,0.0002,100.99
11/01/2000,0.9999,0.6578,#N/A N/A,1.8225,1.8976,1.4571,522.5,8.2795,1901,7.5175,34.85,7.1974,3.427,1.0336,7.7788,246.83,71.94,43.525,7295,4.1181,105.95,3.8,9.5125,0.518,7.9588,3.508,40.675,4.0655,3.6408,1.8315,28.6,3.7505,11.609,1.669,40.96,6.0925,1146,8.3968,1.5583,30.819,37.675,0.5404,3.673,1.6475,0.0002,100.56
12/01/2000,1,0.6587,#N/A N/A,1.828,1.9013,1.454,519.53,8.2796,1905.85,7.5365,34.961,7.2202,3.4219,1.0309,7.7788,247.77,71.62,43.545,7235,4.1224,105.79,3.7999,9.522,0.5193,7.9558,3.509,40.64,4.065,3.6408,1.8313,28.75,3.7505,11.6095,1.6694,41.119,6.065,1144.25,8.3983,1.5624,30.824,37.55,0.5405,3.6731,1.6466,0.0002,100.62
13/01/2000,0.9999,0.6679,#N/A N/A,1.8133,1.9011,1.4507,517.05,8.2798,1917,7.5358,35.2,7.2556,3.427,1.0258,7.7787,248.22,71.83,43.56,7225,4.1153,106.17,3.8,9.4875,0.5234,7.9424,3.5005,40.6,4.067,3.6408,1.835,28.655,3.7505,11.609,1.669,41.208,6.0618,1135.25,8.4165,1.5714,30.832,37.45,0.5425,3.6731,1.6472,0.0002,101
14/01/2000,1,0.6657,#N/A N/A,1.804,1.903,1.4499,515.67,8.2797,1921,7.5358,35.555,7.3556,3.427,1.0122,7.7787,251.33,72.25,43.53,7123,4.1158,105.87,3.7995,9.4503,0.5213,7.996,3.4875,40.59,4.075,3.6408,1.7973,28.655,3.7505,11.609,1.6748,41.733,6.0725,1117.71,8.4749,1.5945,30.847,37.455,0.5493,3.6731,1.6313,0.0002,101.72
17/01/2000,0.9999,0.6642,#N/A N/A,1.792,1.9352,1.4495,512.2,8.2793,1923.5,7.6617,35.668,7.3568,3.427,1.0122,7.7789,252.52,72.43,43.545,7275,4.0978,104.9,3.7999,9.4215,0.5195,8.0259,3.489,40.555,4.077,3.6411,1.8318,28.665,3.7504,11.609,1.675,41.9775,6.076,1120.5,8.4656,1.5958,30.85,37.435,0.5469,3.673,1.6333,0.0002,101.77
18/01/2000,0.9999,0.6654,#N/A N/A,1.7925,1.9327,1.4505,516,8.2793,1936,7.6435,35.538,7.3442,3.427,1.0137,7.779,251.91,72.41,43.535,7275,4.056,105.67,3.8,9.3993,0.5168,7.9781,3.492,40.595,4.0875,3.6408,1.833,28.625,3.7505,11.609,1.6745,41.761,6.0915,1126.5,8.459,1.5914,30.84,37.335,0.547,3.6731,1.6379,0.0002,101.86
19/01/2000,1.0006,0.6638,#N/A N/A,1.791,1.9334,1.452,516.85,8.2797,1922,7.6507,35.615,7.3467,3.427,1.0133,7.7791,252,72.38,43.565,7338,4.0908,105.32,3.8,9.4153,0.5147,7.9872,3.501,40.695,4.1003,3.6408,1.8348,28.555,3.7505,11.609,1.676,41.915,6.1123,1133.5,8.4755,1.5929,30.84,37.375,0.5473,3.6731,1.645,0.0002,101.76
20/01/2000,1,0.6658,#N/A N/A,1.782,1.9329,1.4467,516.75,8.2794,1935,7.6571,35.512,7.322,3.427,1.0168,7.7787,251.94,72.37,43.61,7275,4.0846,105.47,3.7995,9.435,0.5148,7.9603,3.501,40.645,4.0805,3.6408,1.8363,28.55,3.7505,11.609,1.6733,41.752,6.0978,1125.5,8.452,1.5845,30.83,37.275,0.5473,3.673,1.6537,0.0002,101.36
21/01/2000,0.9998,0.6629,#N/A N/A,1.7725,1.9378,1.4415,515.9,8.2795,1935.5,7.6723,35.665,7.3744,3.427,1.0098,7.7791,252.77,72.43,43.572,7335,4.1061,104.78,3.8,9.4668,0.5115,7.9968,3.495,40.6,4.08,3.6408,1.8363,28.53,3.7504,11.609,1.68,41.987,6.1325,1127.5,8.4844,1.5962,30.82,37.22,0.5493,3.6731,1.6487,0.0002,101.81
24/01/2000,0.9999,0.6543,#N/A N/A,1.7735,1.9471,1.4438,519.65,8.2789,1940.5,7.7206,35.68,7.3917,3.4248,1.0072,7.7794,254.46,72.69,43.64,7335,4.1123,105.57,3.7999,9.5315,0.5063,8.0024,3.4925,40.49,4.0945,3.6403,1.8387,28.5025,3.7504,11.609,1.6838,42.234,6.163,1125.43,8.5257,1.5998,30.813,37.265,0.5515,3.673,1.6531,0.0002,102.2
25/01/2000,1,0.6554,#N/A N/A,1.7785,1.9398,1.4363,516.9,8.2786,1944,7.6766,35.84,7.4363,3.4248,1.0009,7.779,253.85,72.65,43.62,7355,4.095,106.04,3.7999,9.534,0.5082,8.0431,3.495,40.445,4.135,3.64,1.838,28.54,3.7506,11.609,1.6873,42.093,6.1565,1126.93,8.5566,1.611,30.811,37.295,0.5515,3.6731,1.6452,0.0002,102.41
26/01/2000,1,0.6523,#N/A N/A,1.7788,1.9493,1.4395,516.9,8.2782,1965.25,7.7156,35.775,7.4292,3.427,1.0019,7.7801,254.94,72.7,43.595,7465,4.0884,105.66,3.8,9.5085,0.5079,8.0611,3.4835,40.495,4.129,3.64,1.8415,28.6075,3.7505,11.609,1.6945,42.29,6.17,1127.43,8.5113,1.6099,30.793,37.555,0.5521,3.6731,1.6403,0.0002,102.44
27/01/2000,0.9999,0.6541,#N/A N/A,1.7803,1.9747,1.4348,517.25,8.2783,1978.5,7.8353,36.13,7.5314,3.427,0.9882,7.7803,258.03,72.98,43.585,7420,4.083,105.12,3.8,9.5425,0.5044,8.1393,3.4725,40.395,4.155,3.64,1.8445,28.5775,3.7506,11.61,1.6915,42.818,6.221,1126.43,8.6131,1.6327,30.778,37.415,0.5565,3.6731,1.6396,0.0002,103.17
28/01/2000,1,0.635,#N/A N/A,1.799,1.9917,1.4464,517.5,8.2781,1969.25,7.9044,36.67,7.635,3.427,0.9747,7.7803,261.37,73.84,43.64,7475,4.0866,107.13,3.7995,9.5878,0.492,8.294,3.4905,40.465,4.1975,3.64,1.8453,28.635,3.7507,11.61,1.711,43.291,6.3375,1123.93,8.867,1.6509,30.706,37.625,0.5588,3.6731,1.6201,0.0002,104.48
31/01/2000,0.9999,0.637,#N/A N/A,1.784,1.9954,1.4479,517.88,8.2777,1976.5,7.923,37.005,7.6397,3.4248,0.9707,7.7804,263.16,73.9,43.635,7445,4.0889,107.32,3.7999,9.5925,0.4969,8.3294,3.484,40.575,4.221,3.64,1.8475,28.635,3.7505,11.61,1.7025,43.548,6.306,1124.93,8.856,1.6576,30.697,37.545,0.5583,3.6731,1.6162,0.0002,105.13
01/02/2000,0.9999,0.6324,#N/A N/A,1.784,2.0058,1.4486,518.53,8.2774,1967,7.9718,36.885,7.6619,3.423,0.9711,7.7808,262.48,73.9,43.63,7485,4.0767,107.85,3.7999,9.5925,0.4937,8.2782,3.47,40.545,4.24,3.64,1.847,28.565,3.7505,11.61,1.6985,43.487,6.256,1126.93,8.7773,1.657,30.682,37.575,0.5613,3.6731,1.615,0.0002,104.92
02/02/2000,0.9999,0.6389,#N/A N/A,1.786,2.0085,1.4365,516.6,8.2773,1967.25,7.9871,36.705,7.6213,3.427,0.9765,7.7798,261.63,73.97,43.62,7670,4.0693,108.16,3.7995,9.541,0.4967,8.2373,3.473,40.675,4.2305,3.64,1.8468,28.715,3.7505,11.61,1.698,43.505,6.2875,1130.5,8.7336,1.6501,30.781,37.635,0.5621,3.6731,1.6088,0.0002,104.79
03/02/2000,1,0.6348,#N/A N/A,1.7835,1.9851,1.4419,514.95,8.2781,1943.5,7.8709,36.175,7.5155,3.4233,0.9894,7.7809,256.92,73.24,43.63,7685,4.05,107.56,3.8,9.49,0.4946,8.1839,3.474,40.675,4.185,3.64,1.8563,28.7875,3.7503,11.61,1.6931,42.614,6.2545,1130,8.5606,1.6235,30.785,37.535,0.5617,3.6731,1.5972,0.0002,103.8
04/02/2000,0.9997,0.638,#N/A N/A,1.768,1.9935,1.4408,515.55,8.2788,1949.25,7.9014,36.385,7.5711,3.427,0.9832,7.7806,261.69,73.97,43.63,7563,4.0653,107.19,3.7995,9.445,0.4965,8.2088,3.475,40.525,4.185,3.64,1.8595,28.79,3.7504,11.61,1.693,43.174,6.2575,1129.5,8.6199,1.6349,30.775,37.55,0.5616,3.6731,1.5918,0.0002,104.29
07/02/2000,1,0.6337,#N/A N/A,1.769,1.9965,1.4486,514.65,8.2788,1950.3,7.9151,36.395,7.584,3.426,0.9815,7.7813,261.24,73.91,43.64,7500,4.0703,108.62,3.7995,9.4225,0.494,8.2422,3.472,40.5,4.1825,3.64,1.8602,28.7275,3.75,11.61,1.6945,43.25,6.2845,1129.2,8.6168,1.6379,30.755,37.675,0.5629,3.6731,1.598,0.0002,104.64
08/02/2000,1,0.6317,#N/A N/A,1.7648,1.9804,1.4442,514.95,8.2788,1952,7.8521,36.175,7.5522,3.451,0.9855,7.7803,259.13,73.59,43.64,7385,4.068,109.47,3.7999,9.401,0.4915,8.1895,3.4525,40.48,4.1435,3.6395,1.8578,28.745,3.7503,11.61,1.697,42.91,6.2875,1127.69,8.594,1.6317,30.68,37.645,0.5609,3.6731,1.6113,0.0002,104.22
09/02/2000,0.9999,0.6362,#N/A N/A,1.7688,1.9737,1.444,514.78,8.2788,1951,7.8257,35.85,7.4901,3.4248,0.9942,7.7803,257.79,73.27,43.625,7245,4.0693,108.79,3.8,9.425,0.4939,8.1337,3.4345,40.53,4.14,3.6395,1.8605,28.675,3.7504,11.61,1.6913,42.745,6.3325,1123.5,8.5215,1.6187,30.626,37.535,0.5593,3.6731,1.6169,0.0002,103.5
10/02/2000,0.9999,0.6265,#N/A N/A,1.767,1.982,1.4483,516.05,8.2788,1949.5,7.8622,36.185,7.5549,3.4248,0.9854,7.781,259.21,73.56,43.655,7305,4.066,109.27,3.7999,9.4225,0.4892,8.1763,3.443,40.405,4.15,3.6395,1.867,28.69,3.7504,11.61,1.6945,42.932,6.32,1123.93,8.5842,1.6302,30.62,37.415,0.5613,3.6731,1.6097,0.0002,104.13
11/02/2000,0.9999,0.6305,#N/A N/A,1.7685,1.9816,1.4503,515.05,8.2788,1949,7.8598,36.13,7.5449,3.4223,0.9875,7.7817,259.69,73.74,43.66,7335,4.0681,108.82,3.7995,9.422,0.491,8.1876,3.438,40.44,4.153,3.6395,1.869,28.875,3.7504,11.61,1.6936,43.025,6.3345,1121.43,8.5762,1.6252,30.617,37.425,0.5643,3.6731,1.5936,0.0002,104.1
14/02/2000,0.9999,0.6263,#N/A N/A,1.772,1.9923,1.4571,514.75,8.2779,1952.5,7.9047,36.345,7.5965,3.4248,0.9783,7.7803,261.22,73.17,43.62,7240,4.0598,108.96,3.8,9.3963,0.486,8.243,3.4295,40.4,4.1505,3.6395,1.869,28.73,3.7505,11.61,1.6923,43.153,6.3355,1127.43,8.6768,1.6447,30.67,37.475,0.5637,3.6731,1.588,0.0002,104.72
15/02/2000,0.9999,0.6305,#N/A N/A,1.776,1.9856,1.4561,514.5,8.2777,1948.5,7.8697,36.36,7.5852,3.4248,0.9815,7.7805,261.3,72.86,43.63,7335,4.0494,109.22,3.8,9.37,0.4879,8.2654,3.4375,40.455,4.1395,3.6395,1.8695,28.72,3.7505,11.61,1.6953,43.006,6.3488,1126.93,8.6889,1.637,30.7,37.52,0.5655,3.6731,1.596,0.0002,104.69
16/02/2000,0.9999,0.6319,#N/A N/A,1.774,1.9858,1.4527,512.95,8.2777,1945,7.8681,36.26,7.5485,3.4248,0.9863,7.7813,259.41,72.52,43.62,7423,4.043,109.44,3.7995,9.3675,0.4927,8.2107,3.433,40.495,4.138,3.6395,1.877,28.785,3.7505,11.61,1.7038,43.005,6.3233,1126.93,8.6335,1.6263,30.71,37.665,0.5645,3.6731,1.6077,0.0002,104.28
17/02/2000,0.9999,0.6323,#N/A N/A,1.771,1.9806,1.4507,512.85,8.2772,1946,7.8576,36.15,7.5346,3.425,0.9878,7.7813,259.18,72.49,43.585,7450,4.0455,110.56,3.7999,9.3788,0.4943,8.2613,3.4395,40.585,4.108,3.6395,1.879,28.81,3.7505,11.61,1.7061,42.9035,6.3075,1128.5,8.647,1.6246,30.67,37.825,0.5648,3.6731,1.609,0.0002,104.27
18/02/2000,0.9996,0.6293,#N/A N/A,1.777,1.9827,1.4509,511.75,8.2772,1938.5,7.8647,36.315,7.5583,3.45,0.9839,7.781,260.04,72.51,43.64,7435,4.0512,111.09,3.7995,9.3925,0.4913,8.283,3.4475,40.67,4.113,3.6394,1.879,28.8356,3.7505,11.61,1.707,42.926,6.3225,1129.5,8.6644,1.6294,30.715,38.105,0.5667,3.6731,1.6013,0.0002,104.63
21/02/2000,0.9999,0.6258,#N/A N/A,1.7785,1.9781,1.4556,510.9,8.2775,1943.5,7.8428,36.195,7.54,3.431,0.9877,7.7818,260.06,72.58,43.625,7460,4.0543,111.26,3.8,9.407,0.4874,8.2679,3.4675,40.675,4.1055,3.6402,1.88,28.875,3.7505,11.61,1.7065,42.789,6.29,1132.5,8.672,1.6237,30.7,38.145,0.5655,3.6729,1.6005,0.0002,104.51
22/02/2000,0.9999,0.6221,#N/A N/A,1.786,1.9384,1.462,508.75,8.2773,1942,7.694,35.595,7.419,3.4248,1.0038,7.7821,256.89,71.82,43.625,7455,4.0521,110.69,3.7995,9.4536,0.4898,8.1591,3.464,40.75,4.0775,3.6395,1.881,28.89,3.7505,11.61,1.7078,41.944,6.309,1134.5,8.5583,1.6022,30.791,38.165,0.5626,3.6731,1.6126,0.0002,103.28
23/02/2000,0.9999,0.6216,#N/A N/A,1.7835,1.9431,1.4602,507.5,8.278,1945.25,7.7115,35.555,7.4213,3.4248,1.0036,7.7823,256.62,72.01,43.63,7435,4.0462,111.07,3.7995,9.3755,0.4893,8.1573,3.4585,40.675,4.075,3.6395,1.8813,28.815,3.7505,11.61,1.7131,42.015,6.3235,1135.5,8.5524,1.6056,30.786,38.09,0.5616,3.6731,1.6039,0.0002,103.53
24/02/2000,0.9999,0.6155,#N/A N/A,1.777,1.9584,1.4536,507.45,8.278,1946.75,7.7803,35.815,7.5074,3.4248,0.992,7.7826,258.69,72.45,43.645,7535,4.0373,111.37,3.7999,9.393,0.4875,8.2119,3.4705,40.85,4.0925,3.6395,1.8858,28.74,3.7504,11.61,1.716,42.355,6.3335,1143.5,8.5992,1.6211,30.786,38.2,0.5653,3.6731,1.6003,0.0002,104.01
25/02/2000,0.9997,0.6151,#N/A N/A,1.774,1.9932,1.4475,506.35,8.2786,1948,7.9109,36.445,7.6351,3.4498,0.9749,7.7823,263.44,73.02,43.6195,7350,4.0526,110.29,3.8,9.375,0.4877,8.2985,3.4685,40.9,4.1475,3.6395,1.887,28.71,3.7506,11.61,1.7087,42.9895,6.2825,1136.5,8.673,1.6491,30.76,37.825,0.5702,3.673,1.5953,0.0002,105.26
28/02/2000,0.9999,0.6148,#N/A N/A,1.777,2.0162,1.4519,501.7,8.2786,1947,8.0247,36.525,7.6834,3.4235,0.9709,7.7822,263.3,73.5,43.64,7465,4.047,109.45,3.7995,9.388,0.4866,8.3218,3.4575,40.955,4.171,3.6395,1.8898,28.655,3.7506,11.61,1.7185,43.306,6.3575,1134.5,8.6617,1.6546,30.75,37.935,0.5737,3.6731,1.5958,0.0002,105.27
29/02/2000,1,0.6178,#N/A N/A,1.7665,2.0248,1.4497,502.2,8.2786,1949,8.0552,36.905,7.699,3.427,0.9642,7.7828,266.24,73.55,43.62,7440,4.0454,110.33,3.7995,9.369,0.4892,8.3882,3.436,40.925,4.165,3.6395,1.889,28.7,3.7505,11.61,1.7235,43.535,6.334,1131.11,8.749,1.6653,30.73,38.115,0.5744,3.673,1.5792,0.0002,105.92
01/03/2000,1,0.6057,#N/A N/A,1.763,2.0142,1.4497,503.4,8.2786,1953,8.0132,36.655,7.652,3.427,0.9727,7.7823,263.53,73.11,43.63,7365,4.0285,107.28,3.7995,9.3515,0.4872,8.2904,3.407,40.94,4.1225,3.6395,1.894,28.61,3.7505,11.61,1.7158,43.095,6.3465,1128,8.659,1.6514,30.736,38.025,0.5741,3.6731,1.5854,0.0002,104.89
02/03/2000,1,0.6063,#N/A N/A,1.7565,2,1.457,503.15,8.2787,1961.25,8.0132,36.965,7.7138,3.427,0.9656,7.7824,265.67,73.65,43.625,7475,4.0303,107.74,3.7995,9.3175,0.4873,8.3528,3.4035,40.935,4.1275,3.6395,1.8562,28.6098,3.7505,11.61,1.7215,43.349,6.3805,1119.75,8.7761,1.6648,30.7,38.005,0.5746,3.6731,1.5766,0.0002,105.78
03/03/2000,1,0.6084,#N/A N/A,1.745,2.0274,1.4504,503.15,8.2789,1963,8.0507,37.035,7.7681,3.435,0.9586,7.7828,267.65,73.72,43.605,7465,4.0267,107.9,3.7995,9.309,0.4884,8.4157,3.4075,40.89,4.1225,3.6405,1.8968,28.62,3.7503,11.61,1.725,43.466,6.4538,1124.43,8.7985,1.6768,30.745,38.005,0.577,3.6729,1.5778,0.0002,106
06/03/2000,0.9999,0.6019,#N/A N/A,1.7453,2.0265,1.4534,504.23,8.2785,1969.1,8.0533,37.095,7.7683,3.4248,0.9586,7.7835,269.35,73.87,43.6,7435,4.004,107.54,3.7995,9.3248,0.483,8.4259,3.4115,40.89,4.1215,3.6405,1.9005,28.575,3.7504,11.61,1.7252,43.466,6.495,1123.43,8.791,1.6773,30.768,38.075,0.5783,3.6729,1.5749,0.0002,106.16
07/03/2000,1,0.6051,#N/A N/A,1.7445,2.0326,1.4553,506.47,8.2784,1966.5,8.0859,37.04,7.7701,3.44,0.9584,7.7837,267.83,74.31,43.6,7440,4.002,106.12,3.7995,9.2675,0.4845,8.4171,3.4045,41.125,4.146,3.64,1.9053,28.5525,3.7503,11.61,1.7175,43.487,6.531,1122.93,8.7779,1.6764,30.7,38.045,0.5788,3.6729,1.5804,0.0002,106.01
08/03/2000,0.9995,0.6095,#N/A N/A,1.741,2.034,1.456,508.5,8.2786,1961,8.1021,36.955,7.7505,3.44,0.961,7.784,267.11,74.31,43.585,7445,4.0053,107.17,3.7999,9.269,0.4884,8.4175,3.3995,41.015,4.1425,3.64,1.907,28.58,3.7502,11.61,1.713,43.547,6.47,1123.43,8.8117,1.6717,30.71,37.975,0.5804,3.6729,1.5817,0.0002,105.96
09/03/2000,0.9999,0.6148,#N/A N/A,1.7338,2.0092,1.4574,505.75,8.2787,1961.5,8.0023,36.783,7.7022,3.44,0.9669,7.7841,265.62,73.37,43.605,7380,3.9841,106.53,3.7995,9.2953,0.4935,8.3814,3.406,40.94,4.085,3.64,1.9088,28.54,3.7502,11.61,1.7076,43.013,6.391,1124.93,8.7278,1.6624,30.7,37.915,0.577,3.6729,1.5827,0.0002,105.37
10/03/2000,0.9998,0.6151,#N/A N/A,1.745,2.0184,1.4574,506.05,8.2785,1958.75,8.0339,36.907,7.7315,3.4408,0.9637,7.7839,266.38,73.59,43.605,7355,3.9754,106.35,3.7995,9.33,0.4938,8.4588,3.4235,40.93,4.1005,3.64,1.9086,28.505,3.7502,11.61,1.7041,43.171,6.395,1123.43,8.7195,1.6701,30.738,37.825,0.5795,3.6729,1.5765,0.0002,105.71
13/03/2000,0.9999,0.6163,#N/A N/A,1.7445,2.0134,1.4616,507.1,8.2781,1956.75,8.0144,36.821,7.7303,3.44,0.9642,7.7842,266.41,73.68,43.565,7455,3.9987,105.52,3.7999,9.32,0.4933,8.4161,3.4215,40.875,4.101,3.64,1.909,28.53,3.7503,11.61,1.7078,42.947,6.4275,1123.93,8.7198,1.6721,30.746,37.875,0.5781,3.6729,1.5792,0.0002,105.5
14/03/2000,0.9999,0.6148,#N/A N/A,1.7375,2.0213,1.4651,506.33,8.278,1956,8.0573,36.753,7.6949,3.427,0.9686,7.784,266.68,73.77,43.585,7438,3.9517,105.12,3.7995,9.3283,0.4882,8.4184,3.417,40.88,4.093,3.6398,1.913,28.5,3.7502,11.61,1.7099,43.079,6.4281,1123.03,8.6693,1.6641,30.69,37.875,0.5808,3.6729,1.5776,0.0002,105.2
15/03/2000,0.9999,0.6135,#N/A N/A,1.7395,2.0078,1.4672,506.13,8.2778,1954,7.9955,36.7545,7.7054,3.435,0.9669,7.7843,266.29,73.57,43.58,7485,3.9891,105.69,3.7995,9.32,0.4892,8.4409,3.43,40.95,4.0875,3.64,1.9165,28.44,3.7501,11.61,1.7149,43.036,6.4668,1122.93,8.7403,1.6682,30.751,38.125,0.581,3.6729,1.5732,0.0002,105.38
16/03/2000,0.9999,0.6113,#N/A N/A,1.739,1.9995,1.4735,507.05,8.278,1951,7.972,36.628,7.6759,3.442,0.9696,7.7844,265.46,73.38,43.575,7455,3.98,105.37,3.8,9.3325,0.4887,8.4173,3.44,40.95,4.0755,3.6405,1.923,28.435,3.7502,11.61,1.7105,42.824,6.4415,1117.5,8.6852,1.6625,30.765,37.855,0.5786,3.6729,1.5771,0.0002,105.18
17/03/2000,0.9998,0.6067,#N/A N/A,1.739,2.0096,1.4692,506.7,8.278,1953.5,8.0037,36.574,7.6591,3.435,0.9721,7.785,264.39,73.52,43.56,7435,3.9644,106.73,3.8,9.309,0.4846,8.4018,3.4385,40.975,4.0735,3.6405,1.9278,28.4378,3.7502,11.61,1.718,42.959,6.4721,1117.25,8.6411,1.6576,30.69,37.96,0.5786,3.6729,1.5748,0.0002,105.2
20/03/2000,1,0.6077,#N/A N/A,1.737,2.0076,1.4691,506.35,8.2786,1956,7.9872,36.585,7.6552,3.4318,0.9728,7.7855,264.03,73.54,43.595,7440,3.9868,106.3,3.7995,9.3201,0.4868,8.4119,3.4535,40.96,4.052,3.6398,1.9275,28.425,3.7502,11.61,1.7196,42.885,6.4785,1122.43,8.6373,1.6568,30.795,38.005,0.58,3.6729,1.5689,0.0002,105.15
21/03/2000,1,0.6099,#N/A N/A,1.7355,2.0041,1.4696,504.95,8.2783,1959.5,7.9806,36.894,7.7147,3.431,0.9615,7.7856,265.86,73.6,43.6,7465,3.9833,106.78,3.8,9.298,0.4894,8.4934,3.46,40.96,4.0415,3.64,1.929,28.365,3.7505,11.61,1.7196,42.925,6.4925,1121.93,8.6954,1.6761,30.74,37.845,0.5811,3.6729,1.5717,0.0002,105.81
22/03/2000,0.9999,0.6044,#N/A N/A,1.731,2.0245,1.4705,504,8.2783,1959.5,8.062,37.015,7.7475,3.4313,0.961,7.7856,268.07,74.03,43.605,7428,4.0114,107.11,3.7995,9.27,0.4867,8.4641,3.475,40.89,4.0625,3.64,1.9318,28.385,3.7504,11.61,1.7125,43.387,6.4565,1120.43,8.6814,1.6744,30.7,37.81,0.5846,3.6729,1.5795,0.0002,106.04
23/03/2000,0.999,0.6058,#N/A N/A,1.719,2.006,1.4691,502.4,8.2787,1954,8.0013,36.582,7.6666,3.4279,0.9715,7.785,264.73,73.94,43.585,7448,4.0759,107.24,3.8,9.227,0.4877,8.362,3.491,40.9,4.0435,3.6393,1.9355,28.355,3.7502,11.61,1.7108,42.933,6.4775,1109.75,8.6433,1.6463,30.65,37.7,0.582,3.673,1.5867,0.0002,105.23
24/03/2000,0.9998,0.6086,#N/A N/A,1.7325,2.0035,1.4633,502.45,8.2789,1958,7.9694,36.6405,7.6359,3.4279,0.9779,7.7843,263.34,73.32,43.62,7453,4.0491,106.87,3.7995,9.22,0.4893,8.2938,3.5175,40.915,4.037,3.64,1.9365,28.35,3.7504,11.61,1.7162,42.897,6.4795,1117.93,8.5308,1.6232,30.666,37.735,0.5836,3.6729,1.5941,0.0002,104.77
27/03/2000,0.9999,0.6128,#N/A N/A,1.7515,2.0066,1.4578,502.55,8.2792,1961.1,7.9889,36.964,7.7011,3.433,0.9672,7.7849,266.13,73.56,43.615,7485,4.0284,106.79,3.7995,9.1723,0.501,8.3924,3.4925,40.905,4.0345,3.64,1.9385,28.2863,3.7503,11.61,1.7154,42.811,6.472,1119.93,8.626,1.6425,30.6,37.78,0.5831,3.6729,1.5882,0.0002,105.3
28/03/2000,0.9999,0.6164,#N/A N/A,1.743,2.0126,1.4537,502.25,8.2795,1952.55,8.0078,37.1195,7.7533,3.4335,0.9605,7.7851,268.06,73.48,43.615,7565,4.0011,105.84,3.7999,9.2275,0.505,8.4189,3.465,40.95,4.0545,3.64,1.942,28.285,3.7506,11.61,1.7145,42.957,6.485,1119.93,8.5639,1.6561,30.59,37.765,0.5845,3.6729,1.5893,0.0002,105.53
