Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),
03/01/2000,104.5725,93.0314,#N/A Invalid Security,75.4395,#N/A Invalid Security,105.6601,95.0015,107.3148,96.8545,#N/A Invalid Security,86.9349,86.2477,#N/A Invalid Security,118.0276,100.2267,94.753,99.9032,104.8794,135.5737,#N/A N/A,106.385,98.6717,125.9173,101.4479,97.4555,101.4467,103.7429,92.9915,#N/A Invalid Security,#N/A Invalid Security,81.7778,#N/A Invalid Security,#N/A Invalid Security,96.645,#N/A Invalid Security,103.8351,108.1441,94.9442,84.3049,104.2097,99.3928,121.9911,#N/A Invalid Security,101.3349,#N/A Invalid Security,
04/01/2000,104.5995,93.5299,,74.1681,,105.2203,94.7579,107.3234,96.1012,,86.7332,86.6505,,117.4319,100.2044,96.1954,100.5021,104.9538,133.973,#N/A N/A,104.5369,98.6619,125.1059,102.5437,96.7377,101.4715,104.318,93.0895,,,81.355,,,96.6318,,104.5632,108.647,94.8869,84.8163,106.9662,98.8395,123.246,,101.3468,,
05/01/2000,104.6054,93.1192,,74.682,,105.4202,94.6686,107.3336,95.255,,87.0944,86.8567,,117.1592,100.2007,96.3343,100.4468,105.0049,133.6163,#N/A N/A,103.5898,98.6547,125.171,102.3878,96.7848,101.5541,103.3605,93.0859,,,82.1252,,,96.5425,,104.9559,107.4731,95.0361,85.279,106.2992,99.0366,123.3956,,100.9391,,
06/01/2000,104.6323,93.7764,,74.6106,,104.7016,95.2204,107.3462,95.1679,,87.1095,86.8995,,117.0919,100.2004,96.3733,100.2381,104.9,132.1587,#N/A N/A,102.4936,98.6552,125.1157,103.5041,96.7965,101.8813,102.3704,94.1179,,,81.5353,,,96.1119,,104.7967,106.3709,94.9732,85.0125,105.9962,97.9818,123.6789,,100.6445,,
07/01/2000,104.6382,93.549,,75.2305,,104.993,95.6781,107.361,95.7807,,87.2739,86.6741,,117.4791,100.202,96.0965,100.1559,104.8932,133.2854,#N/A N/A,102.3636,98.6454,125.3724,102.9258,96.3979,101.8659,102.8052,94.2959,,,81.5587,,,96.2838,,105.1856,107.1878,94.4588,84.3793,105.9922,98.7276,123.0532,,101.1415,,
10/01/2000,104.6652,93.3794,,75.7567,,104.9897,96.0659,107.3698,95.7458,,87.0728,86.2841,,117.9382,100.1905,95.7058,99.8109,104.9351,133.117,#N/A N/A,102.516,98.6226,126.6899,103.2671,95.9474,101.9667,103.091,94.4383,,,79.5675,,,96.259,,104.9022,107.5889,94.0946,84.1076,106.0582,98.7491,122.8429,,101.2584,,
11/01/2000,104.6817,93.1394,,75.4777,,104.8925,96.0782,107.3794,95.8633,,87.7455,86.9993,,117.0373,100.1842,96.3536,100.4091,104.9886,130.9438,#N/A N/A,101.7285,98.6128,126.1838,102.8304,96.5909,102.0365,102.0926,94.5931,,,78.3378,,,95.8137,,104.6199,106.3908,94.6653,84.6931,106.0658,97.6444,123.1514,,100.6371,,
12/01/2000,104.6875,93.0135,,75.2788,,105.1127,96.6401,107.3875,95.6573,,87.4647,86.7168,,117.3557,100.1838,96.0151,100.8731,104.9577,132.0494,#N/A N/A,101.8596,98.6055,126.1192,102.5749,96.6271,102.0501,102.1992,94.6433,,,77.9515,,,95.7776,,105.1136,106.5522,94.6396,84.4572,106.0359,97.9658,123.278,,100.6916,,
13/01/2000,104.7145,91.7333,,75.9236,,105.3486,97.1173,107.3928,95.1204,,86.8685,86.2859,,117.9514,100.1837,95.8682,100.5935,104.939,132.2508,#N/A N/A,101.4722,98.5931,126.6387,101.7732,96.7899,102.3409,102.3186,94.6359,,,78.2324,,,95.7872,,105.1882,107.3959,94.4262,83.9597,105.9957,98.2246,122.9702,,100.6545,,
14/01/2000,104.7204,92.0379,,76.3497,,105.4034,97.3914,107.404,94.9522,,85.9989,85.1049,,119.5489,100.1833,94.7084,100.0241,105.0291,134.1635,#N/A N/A,101.7369,98.5963,127.1982,102.1854,96.1407,102.7618,102.3624,94.4886,,,78.2549,,,95.4421,,105.02,109.0796,93.7666,82.7297,105.9288,98.207,121.588,,101.6356,,
17/01/2000,104.7474,92.2471,,76.8966,,105.4291,98.0656,107.4191,94.8575,,85.7243,85.0835,,119.5613,100.1797,94.2887,99.7909,105.0098,131.3781,#N/A N/A,102.6549,98.5761,127.6545,102.5416,95.7824,102.7606,102.468,94.4817,,,78.2501,,,95.4171,,104.9767,108.8051,93.861,82.649,105.9058,98.2554,122.2605,,101.511,,
18/01/2000,104.7639,92.082,,76.9106,,105.3528,97.3573,107.428,94.2726,,86.0359,85.2219,,119.3965,100.1781,94.5439,99.834,105.0489,131.3976,#N/A N/A,101.8838,98.5637,128.0226,103.0794,96.3562,102.7153,102.3868,94.2778,,,78.3821,,,95.4319,,104.7267,108.2257,93.9258,82.8644,105.9277,98.5128,122.3677,,101.2257,,
19/01/2000,104.7059,92.3054,,77.0081,,105.2408,97.2111,107.4321,94.9953,,85.8477,85.1853,,119.456,100.176,94.5369,99.8908,104.9956,130.29,#N/A N/A,102.1996,98.5538,127.8723,103.5016,96.2461,102.4941,102.154,94.0225,,,78.5969,,,95.3327,,104.3873,107.5578,93.7346,82.7731,105.9157,98.4012,122.435,,100.7885,,
20/01/2000,104.7688,92.0293,,77.4299,,105.6232,97.2441,107.4431,94.3736,,86.0949,85.4651,,119.057,100.1808,94.5862,99.9201,104.9063,131.4355,#N/A N/A,102.0313,98.557,127.674,103.4832,96.5712,102.537,102.2989,94.5183,,,78.6332,,,95.4723,,104.6527,108.3231,93.9871,83.1989,105.9381,98.6574,122.5671,,100.2577,,
21/01/2000,104.7901,92.4332,,77.8785,,106.0014,97.4192,107.4502,94.3675,,85.7236,84.8501,,119.8948,100.1747,94.3022,99.8532,105.0137,130.3753,#N/A N/A,102.6802,98.5333,127.3126,104.1526,96.1301,102.7561,102.4305,94.569,,,78.711,,,95.0775,,104.0775,108.1297,93.6202,82.5759,105.9588,98.7966,122.2525,,100.5614,,
24/01/2000,104.7797,93.6497,,77.8621,,105.8294,96.7296,107.4659,94.1432,,85.6856,84.644,,120.2166,100.1696,93.7023,99.5118,104.8657,130.3912,#N/A N/A,101.8888,98.5251,126.5147,105.2242,96.0625,102.8728,102.7281,94.273,,,78.8096,,,94.8497,,103.5793,108.3275,93.1588,82.3772,105.9678,98.6702,121.8985,,100.2933,,
25/01/2000,104.7856,93.4937,,77.6777,,106.3791,97.2579,107.4779,93.99,,85.3009,84.1289,,120.9857,100.1737,93.9541,99.5824,104.9308,130.0531,#N/A N/A,101.4143,98.5153,126.5476,104.8321,95.5761,102.8422,102.858,93.3881,,,78.7287,,,94.6399,,103.7056,108.1827,92.8143,81.7916,105.9612,98.5838,122.0324,,100.7746,,
26/01/2000,104.802,93.9391,,77.6992,,106.1395,97.2711,107.4918,92.9909,,85.4538,84.202,,120.877,100.1589,93.5788,99.5297,105.0069,128.1531,#N/A N/A,101.7562,98.5029,126.9507,104.896,95.3622,103.2272,102.7484,93.5634,,,78.5655,,,94.2247,,103.4956,108.135,93.3005,81.8347,106.0069,97.893,122.0336,,101.0754,,
27/01/2000,104.8126,93.6816,,77.6615,,106.4842,97.2183,107.5012,92.3813,,84.6119,83.0519,,122.5648,100.1557,92.4841,99.1638,105.0491,128.9463,#N/A N/A,102.256,98.4931,126.5599,105.6256,94.4457,103.5981,103.0184,93.017,,,78.6706,,,94.3787,,102.6638,108.2293,92.1899,80.6791,106.0429,98.2512,121.2015,,101.1181,,
28/01/2000,104.8185,96.5016,,76.8821,,105.6266,97.185,107.5561,92.8302,,83.3635,81.9174,,124.2747,100.1553,91.3278,98.0244,104.9326,128.0141,#N/A N/A,100.3143,98.4961,126.0279,108.2901,92.6835,103.1073,102.8559,92.114,,,78.5351,,,93.2895,,100.7925,108.4689,89.542,79.7773,106.2768,97.695,120.835,,102.3352,,
31/01/2000,104.8455,96.2005,,77.5571,,105.5141,97.1272,107.5721,92.5023,,82.6063,81.8598,,124.7992,100.1534,90.7318,97.9604,104.9589,128.5471,#N/A N/A,100.1138,98.4756,126.0328,107.2241,92.2892,103.3423,102.5927,91.6396,,,78.5574,,,93.7424,,101.3124,108.3725,89.6457,79.4428,106.2934,97.8967,121.0803,,102.582,,
01/02/2000,104.8621,96.9017,,77.5918,,105.4599,97.0188,107.5864,92.9633,,82.873,81.6154,,124.7602,100.1476,90.9924,97.9764,104.985,127.8762,#N/A N/A,99.5989,98.4654,126.0971,107.9205,92.8597,103.8046,102.6836,91.2665,,,78.7724,,,93.95,,102.1387,108.1792,90.442,79.4596,106.3288,97.8112,120.5788,,102.6579,,
02/02/2000,104.8786,95.917,,77.5396,,106.3451,97.3943,107.5979,92.9618,,83.2772,82.043,,124.0826,100.1602,91.3135,97.8995,105.0224,124.8112,#N/A N/A,99.2905,98.4655,126.8437,107.2702,93.3201,103.7568,102.3704,91.5092,,,78.383,,,93.9646,,101.643,107.8397,90.8869,79.7796,105.9793,97.6483,120.5528,,103.0536,,
03/02/2000,104.8681,96.5379,,77.6778,,105.9433,97.7195,107.5982,94.1156,,84.4954,83.191,,122.4768,100.1454,93.0139,98.8916,105.0124,124.5886,#N/A N/A,99.8217,98.4424,127.588,107.7275,93.9286,103.7689,102.3865,92.5425,,,78.2077,,,94.2238,,102.1958,107.8885,92.7163,81.0752,105.9553,97.902,120.7847,,103.802,,
04/02/2000,104.9001,96.0546,,78.3881,,106.0208,97.6197,107.6,93.8534,,84.0056,82.5729,,123.2614,100.1491,91.3404,97.9315,105.0266,126.6176,#N/A N/A,100.1435,98.4453,128.2585,107.3167,93.643,103.7814,102.7818,92.5822,,,78.2232,,,94.2165,,102.1633,107.9375,92.0712,80.4982,105.9796,97.856,120.9525,,104.1539,,
07/02/2000,104.8686,96.7075,,78.3728,,105.4466,97.8046,107.6108,93.8137,,83.9803,82.4254,,123.4872,100.1399,91.5201,98.027,105.0167,127.6988,#N/A N/A,98.8022,98.4352,128.6256,107.861,93.2627,103.9135,102.8614,92.677,,,78.4158,,,94.1201,,101.7406,107.9673,92.0972,80.339,106.0382,97.5248,120.8238,,103.7495,,
08/02/2000,104.8686,97.015,,78.588,,105.7646,97.7617,107.6209,93.7413,,84.489,82.7655,,122.9977,100.1527,92.2881,98.4695,105.0288,129.7064,#N/A N/A,98.0125,98.4144,128.977,108.4107,93.8623,104.541,102.9261,93.5884,,,78.3904,,,93.9678,,101.7085,108.1107,92.3346,80.6327,106.2923,97.5956,121.4017,,102.8925,,
09/02/2000,104.8792,96.33,,78.4381,,105.776,97.8104,107.6291,93.8445,,85.2528,83.4448,,121.9334,100.1525,92.7906,98.9159,105.0805,132.2313,#N/A N/A,98.6028,98.4012,128.7059,107.8848,94.5058,105.1298,102.813,93.7078,,,78.6042,,,94.2708,,101.0017,108.5143,93.1133,81.2685,106.4712,97.874,121.8965,,102.5356,,
10/02/2000,104.8794,97.8232,,78.5458,,105.4585,97.5894,107.6378,93.9696,,84.4611,82.7219,,123.0347,100.143,92.3047,98.5421,105.0232,131.1627,#N/A N/A,98.1472,98.3931,128.7988,108.9229,94.0126,104.9103,103.1431,93.5245,,,78.5855,,,94.0789,,101.2176,108.4737,92.4262,80.6833,106.4844,98.1802,121.6093,,102.9938,,
11/02/2000,104.8796,97.2038,,78.5079,,105.3094,97.793,107.6465,94.0456,,84.5874,82.8246,,122.7851,100.1336,92.1566,98.3176,105.0246,130.6442,#N/A N/A,98.5308,98.3928,128.8627,108.5246,93.8826,105.1044,103.0644,93.4983,,,78.1042,,,94.1151,,101.002,108.7161,92.5056,80.9198,106.4871,98.1457,121.1091,,104.0341,,
14/02/2000,104.8797,97.8572,,78.3839,,104.8146,97.8689,107.6672,93.921,,84.0846,82.255,,123.9521,100.1519,91.6391,99.1008,105.1335,132.3751,#N/A N/A,98.3818,98.3691,129.2733,109.6424,93.2514,105.405,103.1792,93.5969,,,78.5209,,,94.1736,,101.0022,108.1377,91.4259,79.9485,106.2959,98.0074,121.3943,,104.4006,,
15/02/2000,104.8799,97.2068,,78.2383,,104.8832,97.9401,107.6777,94.1671,,84.0476,82.3706,,123.5601,100.1492,91.6335,99.5399,105.1249,130.6769,#N/A N/A,98.1252,98.3591,129.6956,109.2161,92.9983,105.1984,103.0503,93.8879,,,78.5706,,,93.9929,,100.8066,108.1859,91.2917,80.3134,106.1851,97.8821,121.1591,,103.8767,,
16/02/2000,104.88,96.9927,,78.3561,,105.1256,98.2601,107.6858,94.3767,,84.2773,82.7644,,122.9705,100.1381,92.3239,100.0242,105.1629,129.1491,#N/A N/A,97.9058,98.3622,129.7886,108.1531,93.6175,105.3775,102.9615,93.9636,,,78.4156,,,93.5103,,101.2295,108.1858,91.871,80.8308,106.1456,97.4971,121.5209,,103.1198,,
17/02/2000,104.8802,96.9327,,78.5193,,105.2675,98.3051,107.7002,94.371,,84.5315,82.9101,,122.7956,100.1376,92.4285,100.083,105.2612,128.6996,#N/A N/A,96.8917,98.3418,129.6913,107.8043,93.0437,105.2157,102.7453,94.6911,,,78.3699,,,93.3705,,101.4993,108.0357,91.7208,80.9043,106.2807,97.0774,121.6152,,103.036,,
18/02/2000,104.9123,97.3966,,78.2844,,105.2498,98.536,107.7081,94.7788,,84.1449,82.6435,,123.294,100.1414,92.1451,100.0726,105.1416,128.9782,#N/A N/A,96.4073,98.342,129.5628,108.4642,92.7993,105.0108,102.5428,94.6169,,,78.3226,,,93.3077,,101.2745,107.9405,91.53,80.6547,106.1201,96.3587,121.3587,,103.5312,,
21/02/2000,104.881,97.9431,,78.2482,,104.9065,98.7212,107.7121,94.5735,,84.4218,82.8377,,122.8311,100.1306,92.1605,99.9935,105.1908,128.5642,#N/A N/A,96.238,98.3189,129.4205,109.3333,92.9683,104.438,102.5439,94.8309,,,78.2379,,,93.3212,,101.8141,107.6559,91.4431,80.9265,106.1665,96.2549,121.7752,,103.5827,,
22/02/2000,104.8812,98.5273,,77.9489,,104.4438,99.1621,107.7234,94.6708,,85.8428,84.1826,,120.8722,100.1267,93.3207,101.0694,105.2039,128.6693,#N/A N/A,96.7115,98.3212,128.8425,108.7982,94.2079,104.571,102.3688,95.5231,,,78.2195,,,93.2368,,101.5235,107.4675,92.6514,82.0006,105.8472,96.2076,122.5653,,102.8049,,
23/02/2000,104.8813,98.608,,78.0859,,104.5692,99.4301,107.7258,94.5343,,85.9369,84.15,,120.9077,100.1241,93.4417,100.8202,105.2039,129.0347,#N/A N/A,96.3585,98.3101,129.9755,108.9103,94.2283,104.765,102.5717,95.624,,,78.4454,,,92.935,,101.3067,107.3741,92.7085,81.8153,105.8605,96.3963,122.9417,,103.3623,,
24/02/2000,104.8815,99.5869,,78.4005,,105.0405,99.4638,107.7372,94.4819,,85.3104,83.1784,,122.3333,100.1198,92.7165,100.2253,105.1799,127.3403,#N/A N/A,96.0771,98.2891,129.7937,109.3136,93.601,104.4303,102.1464,95.2588,,,78.6726,,,92.7648,,101.1628,106.6242,92.197,81.0212,105.8567,96.1175,122.2989,,103.5943,,
25/02/2000,104.903,99.6533,,78.5614,,105.4798,99.7045,107.7406,94.4811,,83.8329,81.7806,,124.4912,100.1239,91.0665,99.46,105.2535,130.5657,#N/A N/A,96.996,98.2764,130.1037,109.2701,92.6234,104.522,102.0356,94.0385,,,78.7773,,,93.1476,,102.0004,107.2823,91.4054,79.6344,105.9423,97.0742,121.4131,,103.9187,,
28/02/2000,104.8821,99.7034,,78.4605,,105.1563,100.6541,107.751,94.5903,,83.6468,81.26,,125.0161,100.1249,91.137,98.8274,105.216,128.5729,#N/A N/A,97.7181,98.2791,129.9841,109.5187,92.3635,104.8937,101.9204,93.5515,,,78.9508,,,92.6028,,100.8126,107.4724,91.5177,79.3585,105.9721,96.7931,120.8367,,103.8858,,
29/02/2000,104.8717,99.2207,,78.958,,105.3124,100.5773,107.7596,94.5523,,82.7829,81.089,,125.8968,100.1173,90.1522,98.7773,105.2758,129.0221,#N/A N/A,96.9162,98.2689,130.3084,108.9374,91.6317,105.5835,102.0179,93.7306,,,78.8493,,,92.321,,101.2027,107.7953,90.5974,78.8373,106.0368,96.3355,120.8446,,104.9778,,
01/03/2000,104.8717,101.2049,,79.1456,,105.3087,100.3616,107.7669,94.4145,,83.3453,81.5808,,124.8084,100.1235,91.1016,99.389,105.2635,130.3529,#N/A N/A,99.6493,98.2581,130.6123,109.3854,92.7125,106.516,101.9967,94.7411,,,79.1198,,,92.7225,,101.0192,108.0895,91.5324,79.4896,106.0119,96.5615,121.0633,,104.5669,,
02/03/2000,104.8717,101.1063,,79.4672,,104.7773,100.4353,107.7725,94.0665,,82.6439,80.9208,,125.7384,100.122,90.3895,98.6772,105.2883,128.4503,#N/A N/A,99.201,98.2472,131.1439,109.3639,92.019,106.6591,102.0276,94.6703,,,79.1428,,,92.4025,,100.4966,108.8859,90.3039,78.8384,106.1302,96.6072,121.1135,,105.1504,,
03/03/2000,104.8717,100.7588,,80.0225,,105.2505,100.4596,107.7769,94.0386,,82.4852,80.3487,,126.6687,100.1168,89.7424,98.6005,105.3499,128.6383,#N/A N/A,99.0311,98.2364,131.319,109.1186,91.3314,106.5674,102.1543,94.8276,,,79.1369,,,92.2017,,99.3705,108.432,90.0672,78.263,105.9709,96.6016,120.7647,,105.0701,,
06/03/2000,104.8823,101.8484,,80.043,,105.0298,100.2726,107.7905,93.7784,,82.3494,80.3408,,126.6804,100.1075,89.1934,98.4174,105.3747,129.1732,#N/A N/A,99.3401,98.2259,131.1528,110.3388,91.2193,106.4714,102.1705,94.8953,,,79.2842,,,92.1775,,98.7558,108.5315,90.1375,78.2284,105.8882,96.4201,120.6484,,105.2631,,
07/03/2000,104.8718,101.311,,80.1145,,104.8894,99.8546,107.7996,93.9354,,82.4695,80.3162,,126.7187,100.1047,89.7172,97.8516,105.3873,129.1026,#N/A N/A,100.6466,98.2152,132.0164,109.9976,91.3154,106.7231,101.6025,94.3788,,,79.3693,,,92.5771,,98.2269,108.5827,90.2653,78.2592,106.1193,96.4985,120.6994,,104.8963,,
08/03/2000,104.9251,100.5811,,80.3104,,104.8355,99.4812,107.8044,94.2361,,82.6568,80.5134,,126.3875,100.1004,89.9766,97.8685,105.436,129.0321,#N/A N/A,99.6374,98.194,132.0487,109.1192,91.3095,106.9107,101.891,94.5028,,,79.3153,,,92.8066,,99.1688,108.5371,89.9133,78.4679,106.081,96.6772,120.5167,,104.8098,,
09/03/2000,104.8833,99.7154,,80.6812,,104.7314,100.0502,107.8109,94.249,,83.0407,81.0122,,125.6278,100.0989,90.4989,99.1397,105.4,130.1887,#N/A N/A,100.2129,98.1934,131.7264,107.9914,91.7021,106.7386,102.0935,95.8787,,,79.4489,,,93.0859,,100.4106,108.3949,90.7698,78.8958,106.1118,96.8262,121.3735,,104.7434,,
10/03/2000,104.8941,99.6682,,80.1955,,104.7283,100.0171,107.8209,94.4204,,82.7591,80.6992,,126.0562,100.1014,90.2582,98.8603,105.4117,130.6446,#N/A N/A,100.3596,98.1826,131.2883,107.9262,90.8623,106.2248,102.1383,95.5615,,,79.569,,,93.2633,,100.3636,108.5411,90.8495,78.521,105.9768,97.0527,120.9866,,105.1551,,
13/03/2000,104.8838,99.4754,,80.2497,,104.4243,99.8382,107.8344,94.552,,82.9499,80.7058,,126.0021,100.0969,90.2655,98.7566,105.5205,128.9031,#N/A N/A,101.1259,98.1615,131.4824,108.0359,91.3228,106.3173,102.2915,95.5925,,,79.5218,,,93.0475,,99.8717,108.4935,90.8406,78.4163,105.9468,96.9197,121.417,,104.9751,,
14/03/2000,104.8839,99.7197,,80.6046,,104.1716,100.0181,107.8444,94.6188,,83.1007,81.0713,,125.4409,100.0992,90.1915,98.653,105.4826,129.2081,#N/A N/A,101.4874,98.1609,131.4154,109.1651,91.2972,106.4887,102.2975,95.8243,,,79.6279,,,92.9195,,99.8779,108.582,91.362,78.7825,106.1375,96.9137,120.9938,,105.0815,,
15/03/2000,104.8841,99.9327,,80.5434,,104.0196,100.0847,107.8552,94.7476,,83.0947,80.9549,,125.6728,100.0947,90.3411,98.9383,105.5063,128.4113,#N/A N/A,100.9167,98.15,131.5835,108.9423,91.0532,106.1163,102.1405,95.9984,,,79.8184,,,92.6348,,99.2956,108.5926,90.6129,78.5779,105.9242,96.2729,121.0936,,105.3755,,
16/03/2000,104.8842,100.2942,,80.597,,103.5714,99.9297,107.8619,94.9266,,83.3789,81.2601,,125.3346,100.0927,90.641,99.2114,105.5303,128.9417,#N/A N/A,101.1999,98.126,131.4561,109.0542,91.3078,105.8377,102.1566,96.3262,,,79.8549,,,92.8593,,99.7011,109.1213,91.1808,78.8362,105.8737,96.955,121.738,,105.1148,,
17/03/2000,104.8951,101.0567,,80.6274,,103.8715,100.0249,107.8711,94.8363,,83.4994,81.4324,,125.0239,100.0842,91.0252,99.0392,105.5785,129.303,#N/A N/A,99.8868,98.1149,131.8372,109.9778,91.4758,105.914,102.1107,96.4183,,,79.8693,,,92.4404,,99.2448,109.1459,91.639,79.0578,106.1316,96.6819,121.8801,,105.2685,,
20/03/2000,104.8741,100.8922,,80.75,,103.8755,100.1207,107.872,94.7444,,83.4716,81.4676,,124.9459,100.0772,91.1667,99.029,105.5056,129.2289,#N/A N/A,100.2676,98.1166,131.729,109.4812,91.3653,105.4833,102.1649,96.9751,,,79.9276,,,92.3411,,99.162,108.6434,91.6722,79.0846,105.7707,96.5635,121.7277,,105.6646,,
21/03/2000,104.8741,100.5303,,80.8508,,103.837,100.4257,107.8845,94.6016,,82.7695,80.8329,,126.4264,100.0749,90.5562,98.9648,105.5059,128.8095,#N/A N/A,99.7934,98.0924,132.091,108.9001,90.4876,105.3144,102.1802,97.2722,,,80.119,,,92.3276,,98.9632,108.6928,91.0522,78.1623,105.9576,96.9662,121.6389,,105.4766,,
22/03/2000,104.8847,101.4475,,81.0895,,103.7702,100.6426,107.8922,94.6282,,82.496,80.4842,,126.5041,100.0738,89.8264,98.4064,105.5044,129.4648,#N/A N/A,99.4627,98.0941,132.5388,109.5052,90.8004,104.8889,102.368,96.8141,,,80.0848,,,92.6969,,99.5303,108.8391,91.1919,78.2306,106.092,97.0496,121.0514,,104.956,,
23/03/2000,104.9809,101.2147,,81.6861,,103.8659,100.9911,107.8948,94.9255,,83.4698,81.3273,,125.1483,100.0807,90.9773,98.543,105.5635,129.1307,#N/A N/A,99.319,98.07,133.2042,109.2812,91.9086,104.4378,102.3559,97.3131,,,80.1919,,,92.7755,,99.2227,109.8877,91.5864,79.5558,106.2614,97.3256,121.7295,,104.4799,,
24/03/2000,104.8972,100.7505,,81.0798,,104.2741,101.0086,107.8978,94.7593,,83.3335,81.6479,,124.3408,100.0888,91.4749,99.3933,105.4906,129.0576,#N/A N/A,99.6396,98.0716,133.3514,108.9245,92.664,103.6796,102.3307,97.5144,,,80.2283,,,92.4699,,99.2072,109.0843,92.7867,80.6773,106.1996,97.2276,121.5326,,103.9952,,
27/03/2000,104.8869,100.0614,,80.2269,,104.6642,101.0157,107.8988,94.6348,,82.6012,80.95,,125.7286,100.0802,90.5327,99.0855,105.516,128.525,#N/A N/A,99.6908,98.0602,134.1024,106.3807,91.5745,104.4527,102.3686,97.6195,,,80.4313,,,92.4994,,99.3372,108.8903,91.7546,79.7182,106.4199,97.105,121.7761,,104.3821,,
28/03/2000,104.887,99.4783,,80.6468,,104.9561,101.1031,107.9002,95.0814,,82.252,80.3984,,126.6179,100.0768,89.8977,99.2102,105.5289,127.18,#N/A N/A,100.5621,98.0385,133.3457,105.5383,91.2859,105.3122,102.2684,97.1822,,,80.4573,,,92.5338,,99.153,108.8908,92.4123,79.0532,106.4462,97.1391,121.6212,,104.3103,,
29/03/2000,104.8872,100.4414,,80.6059,,104.8013,101.3728,107.9128,95.0912,,81.6976,79.6378,,127.8414,100.0632,88.9816,98.7163,105.5434,127.3636,#N/A N/A,100.681,98.0245,132.8878,106.7009,90.7947,104.7679,102.2814,96.3399,,,80.1819,,,92.4123,,98.7491,109.0384,91.363,78.1223,106.6272,97.1082,120.6252,,104.0291,,
30/03/2000,104.8874,99.9678,,80.4032,,104.8916,101.3377,107.9193,95.1105,,81.0846,80.4551,,126.5367,100.0589,89.6305,99.1222,105.5806,126.6612,#N/A N/A,100.7717,98.026,132.462,106.318,91.6152,104.649,102.0461,95.3765,,,79.4344,,,92.3126,,97.583,109.1372,91.6835,79.0033,106.8179,96.9505,120.7838,,103.9509,,
31/03/2000,104.8982,101.0067,,81.057,,105.3011,100.9816,107.9281,94.8731,,80.7426,80.0138,,127.3168,100.0552,89.1632,99.2469,105.5573,126.9772,#N/A N/A,103.4833,98.0147,133.1165,107.3464,90.7569,104.9205,101.9018,95.5471,,,79.4703,,,92.6439,,98.5897,109.2363,91.5463,78.5849,106.9766,96.9469,120.9198,,104.193,,
03/04/2000,104.8878,100.7589,,80.8525,,105.1598,101.0035,107.9372,94.6401,,80.7911,79.9284,,127.3556,100.0524,89.2857,99.1287,105.5456,124.7217,#N/A N/A,101.3675,98.0033,132.5879,106.2975,90.4299,105.118,101.8332,95.0726,,,79.2021,,,92.344,,98.0934,108.8968,90.7988,79.0733,106.8971,97.0957,120.9465,,103.8472,,
04/04/2000,104.888,101.41,,80.6454,,105.0265,100.8579,107.9375,94.8349,,81.0995,80.2773,,126.7965,100.0545,89.3554,99.375,105.5218,125.3872,#N/A N/A,101.093,97.9919,132.0296,106.4252,90.6493,105.1478,101.7277,94.0848,,,79.3067,,,92.3296,,98.1306,108.8503,91.6719,79.6648,106.9406,96.8853,120.9984,,104.0562,,
05/04/2000,104.8882,101.1765,,80.557,,105.1825,100.5409,107.9391,94.0301,,80.9847,80.5076,,126.4261,100.0585,89.8517,99.7725,105.5253,123.6785,#N/A N/A,101.3391,97.9806,131.4843,105.9178,90.7133,105.2692,101.8327,93.9714,,,79.4117,,,92.5527,,97.6911,108.8047,91.6674,79.9659,106.8275,96.4738,121.5004,,104.6144,,
06/04/2000,104.931,101.9685,,80.7013,,104.9984,100.6342,107.9462,93.3929,,80.7739,80.1428,,126.9787,100.0508,89.4813,99.2194,105.5564,123.2978,#N/A N/A,101.4216,97.9692,131.8474,106.3197,90.6335,104.1166,101.9489,94.8996,,,79.5446,,,92.4304,,97.8024,108.9545,91.3728,79.7845,106.8199,96.4445,121.1663,,104.8262,,
07/04/2000,104.8998,102.4466,,80.9622,,104.5989,100.5963,107.9519,92.8722,,80.4769,80.1653,,127.4025,100.0459,88.9793,99.3848,105.5592,125.647,#N/A N/A,100.8202,97.9584,132.6724,106.5537,90.4038,104.7134,102.0487,95.3502,,,79.6222,,,92.357,,98.1154,110.1687,91.1985,79.5652,106.829,96.5417,121.057,,104.9592,,
