Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),DXY In (United States)
03/01/2000,55.5115,75.6739,#N/A N/A,36.5508,51.5337,29.6234,24.56,65.7212,38.06,54.8893,42.0454,44.5768,67.7277,55.1634,61.4002,49.25,49.74,56.3542,44,32.1389,39.39,53.3922,60.8832,65.7182,41.2398,69.1207,32.268,40.5339,50.2785,65.4851,67.652,51.9395,82.9525,29.8817,44.9215,44.2212,38.37,42.8055,45.0376,20.892,22.118,77.1306,52.1157,63.6556,#N/A N/A,38.02
04/01/2000,53.1798,66.7755,#N/A N/A,51.5387,43.8739,37.8689,31.19,67.5074,48.06,44.1672,44.0432,41.6656,67.7277,58.2273,65.1443,37.56,44.11,51.5003,51,31.6388,52.08,53.3922,66.9325,56.7703,47.4041,69.3117,27.281,40.1279,50.2785,72.4433,71.3191,51.9395,82.9525,29.8817,37.4024,32.2565,35.3,43.2652,41.0475,6.111,29.736,63.7925,45.7323,63.4702,#N/A N/A,40.35
05/01/2000,55.2061,69.9305,#N/A N/A,47.0503,41.9593,35.7631,33.69,63.9205,56.83,42.3651,41.2632,40.2026,67.7277,59.6288,65.8138,36.85,44.91,48.7852,53,43.465,57.11,51.512,66.8821,57.6572,47.0497,67.954,43.642,40.6402,52.131,73.1375,59.2609,51.9395,82.9525,32.4255,36.3365,28.0088,46.12,42.0876,37.8118,20.254,28.632,63.7925,45.7323,66.897,#N/A N/A,40.1
06/01/2000,52.7476,60.17,#N/A N/A,48.065,41.1008,46.9878,27.93,60.4609,57.88,41.7586,41.1301,39.847,67.7277,60.0331,65.8138,36.76,47.5,56.9353,58,44.8833,62.17,44.727,67.6687,49.934,46.9528,59.5758,55.101,33.8549,50.1201,69.0177,64.5533,51.9395,82.9525,44.4467,35.8223,32.6103,54.06,42.6679,40.4832,25.676,41.171,62.2324,45.7323,69.1626,#N/A N/A,41.43
07/01/2000,54.9101,62.1489,#N/A N/A,42.9265,45.675,43.5906,24.29,51.4622,51.47,48.0721,39.8062,42.2186,53.8124,57.1284,64.8506,40.43,48.63,58.3625,53,48.5787,62.65,44.727,64.9019,53.4141,50.5509,60.6215,50.484,33.0356,50.1201,70.074,64.5533,57.2969,20.6648,40.9591,38.7718,28.581,48.35,47.9139,46.6049,25.632,36.28,67.1371,45.7323,61.5117,#N/A N/A,44.63
10/01/2000,52.331,63.6093,#N/A N/A,39.1923,47.4812,43.5906,21.73,51.4622,52.22,51.4984,42.1985,46.2531,53.1721,53.8144,66.9352,45.16,52.73,56.3514,54,39.1093,61.28,53.5892,50.7496,51.1687,54.3529,58.9785,47.742,32.4023,50.1201,70.5137,76.5376,51.1558,56.1034,41.2693,41.0222,35.6193,45.82,51.319,48.9843,25.097,36.118,69.1664,53.4082,59.8395,#N/A N/A,48.06
11/01/2000,52.331,65.6322,#N/A N/A,42.5558,45.3764,45.0515,21.73,54.103,51.37,49.2607,36.8722,40.5127,53.7645,59.0606,67.9584,40.08,46.31,53.38,62,37.8964,64.9,53.5892,55.4318,53.8712,48.6065,58.1301,57.264,31.6756,50.1201,68.8377,81.0136,56.2102,56.1034,51.5489,37.4238,41.7965,53.66,46.0483,44.0913,24.951,46.859,67.2109,46.3482,65.2478,#N/A N/A,43.44
12/01/2000,54.7935,66.688,#N/A N/A,44.9601,47.0182,42.2421,18.46,56.6434,53.99,51.0659,40.2132,43.3743,49.4679,56.719,67.9584,44.06,42.1,56.6613,57,39.1809,63.61,51.6677,56.4289,55.4405,48.2975,58.7688,56.298,31.5993,50.1201,68.6619,82.2305,56.2102,56.122,52.0311,40.8727,35.9579,52.53,46.2209,46.2279,25.341,44.463,67.3529,53.0342,64.4154,#N/A N/A,44.25
13/01/2000,51.9059,75.1065,#N/A N/A,40.126,46.9361,39.4238,16.27,61.2616,59.4,50.994,46.7483,47.59,53.4722,52.4859,67.3541,45.92,45.59,58.9926,56,37.791,65.38,53.4646,51.8886,60.056,46.8647,51.5681,55.152,32.3019,50.1201,70.1789,78.7864,56.2102,56.0963,51.4793,42.774,35.3393,47.07,48.3785,50.6832,26.004,42.587,70.1383,53.0342,64.7384,#N/A N/A,49.18
14/01/2000,54.4888,70.5172,#N/A N/A,37.3872,47.8677,38.7488,15.18,57.9385,61.17,50.994,54.6735,57.2679,53.4722,43.222,67.3541,56.62,51.85,52.8674,48,37.9579,62.78,44.5466,47.4549,56.8102,52.8856,42.9088,54.851,35.1705,50.1201,45.8338,78.7864,56.2102,56.0963,58.3727,52.4807,39.1114,38.64,54.6639,59.8731,27.308,42.717,77.2463,53.0342,51.4191,#N/A N/A,56.96
17/01/2000,51.5096,67.4892,#N/A N/A,34.1484,60.518,38.3949,12.86,46.9646,62.27,61.5044,56.8737,57.3697,53.4722,43.222,68.0138,59.89,54.28,55.363,57,34.3815,55.15,51.5143,44.299,54.1107,55.8884,44.0757,53.747,35.9017,58.2389,59.6339,78.8943,49.3424,56.0963,58.5912,56.2063,40.3375,40.47,53.5458,60.3212,27.583,42.304,70.8374,45.8914,52.7364,#N/A N/A,57.44
18/01/2000,51.5096,68.649,#N/A N/A,34.4034,59.3146,39.8735,26.17,46.9646,67.28,59.5172,53.6474,55.8658,53.4722,44.4756,68.3582,57.5,53.95,53.3355,57,27.825,59.37,53.1008,41.9814,50.2532,50.3623,46.4338,54.865,39.7443,49.5529,60.0155,77.2025,55.2328,56.0963,57.7748,52.2965,45.5652,44.31,52.7216,57.9619,27.213,40.21,70.9455,52.7453,55.7108,#N/A N/A,58.36
19/01/2000,66.4164,65.3038,#N/A N/A,33.9783,59.5571,42.1178,28.79,56.5165,57.99,60.0669,55.2661,56.1116,53.4722,44.1954,68.7208,57.76,53.43,58.2725,61,38.3633,56.76,53.1008,44.2454,47.4216,51.3486,52.8563,57.623,44.1406,49.5529,60.6169,74.2036,55.2328,56.0963,59.5937,54.7099,51.6833,48.48,54.6029,58.557,27.213,41.458,71.2896,52.7453,59.9051,#N/A N/A,56.89
20/01/2000,51.7355,67.4396,#N/A N/A,31.4662,59.2852,36.8798,28.66,49.3392,63.09,60.5793,52.619,52.9721,53.4722,47.3229,65.4878,57.5,53.25,64.3631,56,37.3179,57.62,44.632,46.9884,47.5731,48.2939,52.8563,55.788,39.3571,49.5529,61.1414,73.9825,55.2328,56.0963,55.0011,51.7269,47.6617,44.39,51.4621,53.951,26.797,39.252,71.2896,45.9892,64.3591,#N/A N/A,51.36
21/01/2000,47.9321,61.5254,#N/A N/A,29.0267,61.1563,32.5964,27.53,51.548,63.27,61.8319,55.991,58.3022,53.4722,42.2258,67.152,60.18,54.26,56.8209,59,43.1078,52.44,52.7478,51.1649,43.1543,52.4292,48.3721,54.117,39.2414,49.5529,61.1414,73.0451,48.2286,56.0963,62.6858,55.4945,56.4043,45.62,55.2813,58.8108,26.363,38.053,73.6977,52.5365,60.2188,#N/A N/A,56.49
24/01/2000,49.9147,48.064,#N/A N/A,29.645,64.4916,36.1299,38.94,40.2177,65.15,65.5752,56.3192,59.9175,51.2827,40.4818,68.3834,65.01,58.47,64.7754,59,44.6942,57.19,51.1334,58.3541,37.2784,53.0496,46.5982,50.162,44.3486,37.1365,62.0786,71.6999,48.2286,56.0963,66.2103,59.107,62.3563,44.52,59.6407,60.2025,26.045,39.677,76.0748,46.47,62.5047,#N/A N/A,60.39
25/01/2000,51.8877,49.5835,#N/A N/A,32.7975,60.1273,30.5127,34.64,35.9615,66.44,59.8196,59.766,63.8096,51.2827,36.5431,64.8905,62.08,57.59,61.2041,60,41.2386,59.76,51.1334,58.6076,40.468,57.3982,48.6271,48.597,55.5798,31.9617,61.6119,72.4451,59.9957,56.0963,69.1048,56.2977,60.4618,45.55,62.5799,64.2497,25.949,40.791,76.0748,52.3904,56.2544,#N/A N/A,62.34
26/01/2000,51.8877,45.5399,#N/A N/A,32.9915,63.5813,35.1457,34.64,31.2176,72.99,62.9258,57.7716,62.7647,53.4913,37.5812,69.5037,65.1,58.43,56.9755,66,39.969,56.79,52.8085,54.9336,40.121,59.1982,40.9247,50.447,53.846,31.9617,63.1055,73.7834,53.4537,56.0963,74.0329,59.2145,62.9777,45.91,56.1266,63.566,25.051,49.499,76.7398,52.3904,52.7322,#N/A N/A,62.63
27/01/2000,49.6207,48.1823,#N/A N/A,34.0173,70.8516,31.7928,35.69,33.5767,76.12,70.4709,64.7001,70.3029,53.4913,30.2741,70.2686,71.94,62.86,55.3288,62,38.9134,52.77,52.8085,58.6552,36.2197,65.9325,35.1839,46.818,59.7109,31.9617,64.3847,72.1072,58.3452,56.1745,69.088,65.8023,70.591,45.26,64.8891,70.5593,24.296,45.609,80.9262,52.3904,52.2291,#N/A N/A,68.8
28/01/2000,51.8846,30.9962,#N/A N/A,45.2657,74.5182,45.5895,36.47,31.267,70.02,73.7874,72.1779,75.6781,53.4913,25.096,70.2686,77.14,72.55,61.8582,65,40.0501,63.2,44.0523,63.0352,26.4185,74.7952,48.0308,49.553,67.0758,31.9617,64.7358,73.3565,62.5801,56.1745,78.9363,70.4129,80.4706,43.62,77.1479,74.7292,21.023,51.736,82.681,52.3904,40.6065,#N/A N/A,76.34
31/01/2000,49.4897,33.6644,#N/A N/A,39.4554,75.248,47.0802,37.71,27.2322,71.92,74.6139,75.6272,75.8913,50.6248,23.7972,70.6948,79.35,73.07,60.9855,62,40.808,64.01,51.0455,63.4676,34.017,76.3137,44.5935,53.593,70.3079,31.9617,65.7362,73.3565,51.3383,56.1745,68.6668,72.5763,73.3004,44.49,75.9113,76.0727,20.648,49.451,80.9377,52.3904,38.7493,#N/A N/A,79.05
01/02/2000,49.4897,30.722,#N/A N/A,39.4554,77.2226,47.7989,39.88,24.6618,66.02,76.6905,72.1753,76.9204,48.3423,24.2195,72.3993,76.33,73.07,60.0728,64,38.0596,66.24,51.0455,63.4676,31.7137,69.7668,38.2451,52.361,72.646,31.9617,65.2829,68.9934,51.3383,56.1745,64.4194,71.2447,63.6114,46.27,67.5667,75.6847,20.009,50.337,83.2233,52.3904,38.1708,#N/A N/A,76.02
02/02/2000,49.4897,38.8548,#N/A N/A,40.6337,77.7196,38.1529,35.89,23.8535,66.1,77.317,67.2191,70.9553,53.3734,29.8706,62.5969,72.61,73.76,58.1969,72,36.4557,67.5,44.5826,55.2535,36.0831,64.9717,40.2094,56.975,69.6911,31.9617,65.0896,72.7357,51.3383,56.1745,63.8874,71.4114,66.6062,49.4,63.3993,71.1873,34.445,52.143,83.7818,52.3904,35.2432,#N/A N/A,74.13
03/02/2000,52.2429,35.9852,#N/A N/A,39.5963,64.5709,43.621,32.86,40.6196,53.42,63.3835,55.1996,58.2731,48.6531,41.1589,67.7668,56.25,57.42,59.557,73,32.5975,62.6,52.6524,48.5521,34.4227,59.2462,40.8844,56.975,57.6053,31.9617,69.6825,74.3472,41.9306,56.1745,58.7659,54.5539,60.9472,48.97,50.199,57.1006,34.955,48.948,82.3065,52.3904,30.5258,#N/A N/A,61.56
04/02/2000,44.4203,39.7267,#N/A N/A,33.8294,66.7458,42.7911,35.01,50.8228,55.64,65.1584,58.3756,62.1062,53.1183,37.9935,65.1231,64.88,65.62,59.557,62,38.1829,59.73,45.5148,43.5348,37.2368,60.9732,41.5944,50.438,57.6053,31.9617,71.0635,74.4034,47.1459,56.1745,58.6625,60.8149,61.2693,48.52,53.7534,60.6907,34.237,49.448,81.9182,52.3904,28.6063,#N/A N/A,64.75
07/02/2000,52.1382,36.6286,#N/A N/A,34.4923,67.5129,50.0487,33.28,50.8228,56.05,65.9566,58.5263,62.9565,51.807,37.1499,68.2368,63.61,64.52,61.0275,58,39.9346,66.2,45.5148,41.2401,35.1023,63.2244,40.0406,49.421,56.9757,31.9617,71.3707,70.2603,33.9942,56.1745,59.8045,61.5883,64.1368,48.23,53.5383,61.6014,32.786,53.536,83.0386,52.3904,33.7569,#N/A N/A,66.86
08/02/2000,52.1382,35.2516,#N/A N/A,32.9972,59.5713,46.4676,34.44,50.8228,56.75,59.2359,53.9006,59.4172,71.0486,40.4978,59.9962,57.86,58.85,61.0275,51,39.3818,69.35,51.602,39.1182,33.0614,57.5806,31.7404,48.576,48.1366,21.4899,68.6785,70.7515,46.1314,56.1745,61.7035,56.2402,64.4517,46.72,51.8933,58.5809,27.995,52.44,75.3075,52.3904,43.2201,#N/A N/A,62.06
09/02/2000,49.4819,40.6573,#N/A N/A,35.8492,56.5882,46.3054,34.08,50.8228,56.18,56.6318,47.8802,53.1352,48.9783,47.0985,59.9962,54.5,53.77,57.3968,44,39.8883,64.19,53.0153,42.6646,36.8569,52.261,26.3173,50.838,47.4255,21.4899,70.0474,66.0528,49.467,56.1745,55.2899,53.7987,68.8678,42.72,46.9532,52.7412,25.146,48.518,69.7156,52.3904,46.6744,#N/A N/A,54.79
10/02/2000,49.4819,34.0569,#N/A N/A,35.1247,59.3068,50.3203,39.2,50.8228,55.29,59.2961,53.6296,58.1119,48.9783,42.0208,63.568,57.33,57.36,62.2359,47,38.9975,66.11,51.399,42.3876,32.9202,55.6311,32.2078,45.456,49.7113,21.4899,73.0958,66.5652,49.467,56.1745,57.9334,56.1235,66.4002,43.25,51.2734,56.84,24.844,44.599,72.4677,52.3904,43.0482,#N/A N/A,59.28
11/02/2000,49.4819,38.4914,#N/A N/A,36.2804,59.1147,52.1138,36.78,50.8228,54.98,59.0393,52.6036,57.1041,47.3506,43.5839,66.7639,58.28,59.47,62.9904,49,39.917,62.72,45.4321,42.3284,35.7506,56.5081,30.6553,47.143,50.4078,21.4899,73.9735,72.1489,49.467,56.1745,56.9142,57.275,67.8397,40.86,50.706,54.6218,24.684,44.998,75.992,52.3904,36.2637,#N/A N/A,58.98
14/02/2000,49.4819,35.7713,#N/A N/A,39.0106,62.6047,57.7047,36.06,37.797,56.82,62.3269,56.1362,60.8747,49.1698,38.6658,56.1543,61.22,50.89,53.74,44,37.5103,63.35,52.8071,39.2915,31.7439,60.6183,28.1694,45.414,49.7889,21.4899,73.9735,63.2351,53.0946,56.1745,55.3981,58.8746,67.9417,48.27,57.1308,61.0121,32.901,47.05,73.953,52.3904,34.2423,#N/A N/A,63.14
15/02/2000,49.4819,40.3136,#N/A N/A,42.0658,59.1972,56.6571,35.44,35.6127,54.09,58.3925,56.3805,59.6384,49.1698,41.1532,57.2006,61.38,46.93,55.4995,49,34.688,64.55,52.8071,36.4124,34.7371,62.1748,33.6249,48.226,47.0514,21.4899,74.2174,62.6602,53.0946,56.1745,58.1675,56.269,69.3349,47.73,57.8426,57.5648,37.085,48.897,76.0308,52.3904,39.4362,#N/A N/A,62.81
16/02/2000,49.4819,41.7913,#N/A N/A,40.961,59.2685,53.1256,31.77,35.6127,51.75,58.2116,54.213,55.683,49.1698,44.7712,61.1903,55.76,42.97,53.3157,54,33.0405,65.57,45.6515,36.1413,41.6935,56.3208,32.1459,50.234,46.6746,21.4899,77.607,64.8945,53.0946,56.1745,64.8306,56.2508,63.6258,47.73,53.4658,53.077,38.463,54.417,72.5675,52.3904,46.137,#N/A N/A,58.3
17/02/2000,49.4819,42.2314,#N/A N/A,39.2938,56.505,51.1076,31.55,30.5017,52.39,56.9643,51.8516,54.2164,49.3447,45.8908,61.1903,55.09,42.63,46.4296,55,34.3521,70.28,51.333,38.3747,43.8423,60.0664,36.4912,54.509,39.8073,21.4899,78.4217,65.7436,53.0946,56.1745,66.3906,54.3261,60.3121,49.77,54.3718,52.3783,35.148,59.602,72.9653,52.3904,46.8407,#N/A N/A,58.19
18/02/2000,39.3724,39.801,#N/A N/A,44.1867,57.3695,51.3068,29.09,30.5017,47.36,57.6255,55.0167,56.3285,65.3797,43.4259,58.8062,57.14,42.96,56.0384,54,37.3647,72.22,46.1387,41.0658,40.8057,61.5877,41.46,58.164,41.356,19.2123,78.4217,66.6335,53.0946,56.1745,67.0073,54.6961,62.3186,51.07,55.5725,54.2111,41.28,66.734,75.3989,52.3904,43.2372,#N/A N/A,61.03
21/02/2000,50.3062,37.1172,#N/A N/A,45.3721,54.8002,55.8581,27.32,36.812,50.75,54.8275,52.3228,54.2475,51.9264,46.4444,62.9516,57.19,44.15,53.234,55,39.0041,72.83,52.5959,43.8602,37.1987,59.8783,51.6454,58.375,39.7057,57.7713,78.8675,68.0109,53.0946,56.1745,66.2797,51.9368,55.7429,54.86,56.1157,51.6681,39.924,67.613,71.0489,27.5122,42.8682,#N/A N/A,59.58
22/02/2000,50.3062,34.4709,#N/A N/A,50.9783,38.6939,61.1791,23.43,34.5592,49.72,40.4548,41.4057,42.949,48.4247,56.9294,64.3984,47.87,35.47,53.234,55,38.2392,67.46,46.5818,51.7742,40.6741,49.2675,50.0057,61.523,34.2163,39.8491,79.3275,68.5433,53.0946,56.1745,67.2747,38.9012,58.4998,57.24,46.8809,43.3985,50.533,68.068,61.7737,52.039,49.8408,#N/A N/A,47.16
23/02/2000,50.3062,34.1169,#N/A N/A,49.167,40.9082,59.0241,21.51,46.8252,52,42.3683,40.7946,43.1912,48.4247,56.7807,65.3694,47.17,38.72,54.1216,54,36.1894,69.1,46.5818,41.2729,40.1753,49.1124,47.4559,56.89,33.7674,39.8491,79.4718,62.9059,53.0946,56.1745,71.0281,40.258,60.521,58.42,46.4537,44.9004,50.011,64.416,58.9174,52.039,45.5375,#N/A N/A,49.47
24/02/2000,50.3062,30.0611,#N/A N/A,44.7181,47.5495,51.8167,21.44,46.8252,53.06,49.2702,46.3385,51.4932,48.4247,48.8156,66.8307,52.89,45.54,56.7722,59,33.2904,70.36,51.7054,44.0132,38.3519,53.8565,53.0776,63.75,39.7282,39.8491,81.5527,57.7875,46.9916,56.1745,72.8622,46.3968,61.8992,66.41,50.3209,51.2509,50.011,67.196,65.3089,52.039,43.8503,#N/A N/A,53.65
25/02/2000,43.3034,29.8108,#N/A N/A,42.7935,58.872,46.2014,19.79,55.1769,53.97,59.2474,56.8757,60.6729,61.5,39.9246,63.9257,62.85,52.87,51.3416,48,41.9059,60.73,52.9211,41.8501,38.6849,60.1951,52.0775,65.441,53.8007,39.8491,82.0746,55.8306,57.5108,56.1745,62.1895,55.5717,51.9405,56.23,55.7483,60.1795,47.075,52.219,71.6084,42.9613,41.5478,#N/A N/A,62.38
28/02/2000,50.6948,29.6117,#N/A N/A,45.3276,64.3495,50.3786,14.66,55.1769,53.08,65.5967,58.0034,63.4875,47.7775,38.1731,62.9436,62.43,57.99,55.0631,54,39.876,54.47,46.6041,43.991,37.4855,61.7187,46.8492,67.252,58.2827,39.8491,83.2642,52.3318,57.5108,56.1745,68.7973,59.3128,61.6994,53.7,54.7618,61.6647,45.958,55.362,75.0882,51.9819,41.8765,#N/A N/A,62.44
29/02/2000,53.9289,34.335,#N/A N/A,38.8423,66.1641,48.3569,17.15,55.1769,54.69,67.0772,62.9586,64.3743,49.3957,35.3739,66.2902,67.35,58.5,50.9675,52,39.2904,59.21,46.6041,41.5814,42.058,65.7431,38.676,65.244,56.7684,39.8491,81.598,54.8262,51.5758,56.1745,71.5309,61.818,57.7429,49.62,60.5674,64.4433,43.722,59.999,75.7289,44.417,34.8669,#N/A N/A,66.26
01/03/2000,53.9289,26.586,#N/A N/A,36.9447,61.9768,48.3569,22.95,55.1769,57.8,63.0533,58.1015,59.6718,49.3957,41.259,61.3203,59.6,52.5,52.8557,48,33.6663,42.65,46.6041,39.4387,39.6552,56.3472,30.8565,65.794,47.3783,39.8491,83.7823,49.2728,51.5758,56.1745,62.4562,54.8321,59.2401,46.16,53.0139,58.5103,44.593,56.821,74.8405,51.9479,38.9755,#N/A N/A,56.45
02/03/2000,53.9289,27.4603,#N/A N/A,33.6564,56.7916,55.2654,22.59,56.7014,63.39,63.0533,62.0148,63.4523,49.3957,38.1351,61.9349,63.2,58.17,51.782,54,34.7378,45.14,46.6041,35.6004,39.8403,60.2506,30.0664,65.422,48.4585,39.8491,42.6067,49.2608,51.5758,56.1745,65.9045,57.7971,63.0727,38.48,60.0032,62.13,40.54,56.11,75.3594,51.9479,35.548,#N/A N/A,61.73
03/03/2000,53.9289,30.5764,#N/A N/A,28.7763,63.191,48.8966,22.59,59.6568,64.47,65.0682,62.8583,66.4301,53.5085,35.2975,64.3737,66.2,58.85,47.6154,53,33.5699,46.02,46.6041,34.6913,41.9493,63.7677,32.203,62.027,47.4105,66.616,63.4081,49.9273,41.0053,56.1745,67.8568,59.128,69.6897,44.15,61.1924,65.0689,47.022,56.11,77.733,39.526,36.3697,#N/A N/A,62.92
06/03/2000,49.5567,26.7465,#N/A N/A,29.0653,62.8616,51.6255,28.16,52.0106,67.99,65.2099,63.6044,66.4409,48.1367,35.2975,68.2119,68.57,60.35,46.6057,52,27.3301,44.3,46.6041,37.8672,35.3903,64.3191,34.3625,62.027,47.1906,66.616,64.665,46.9945,46.8687,56.1745,67.9696,59.128,72.6556,43.24,60.5433,65.1902,50.021,58.232,78.9177,39.526,35.2016,#N/A N/A,63.81
07/03/2000,53.6072,31.3082,#N/A N/A,28.7305,64.2226,53.3254,38.1,50.2757,65.03,67.0162,62.3677,66.5457,55.333,35.2107,69.2319,64.23,64.44,46.6057,52,26.8565,38.23,46.6041,31.8233,38.2773,63.4224,32.4165,71.109,52.9469,52.952,66.283,45.5536,42.3372,56.1745,59.3321,59.3945,74.9611,42.76,59.359,64.7546,42.382,56.961,79.3723,39.526,39.1905,#N/A N/A,62.3
08/03/2000,37.4253,37.1076,#N/A N/A,27.2518,64.5438,53.9672,45.47,53.6087,59.16,67.9078,60.4126,64.1958,55.333,37.3674,70.748,62.23,64.44,43.4036,52,29.0416,44.31,53.9858,32.1287,45.1408,63.4473,31.0633,63.458,52.0737,52.952,66.8617,47.6656,38.3446,56.1745,54.9381,60.1933,64.9657,43.43,61.4541,62.4093,43.743,53.999,80.799,39.526,40.1286,#N/A N/A,61.78
09/03/2000,50.3401,43.3156,#N/A N/A,24.4625,55.1071,55.2914,38.74,55.2247,59.52,57.5806,56.5495,58.6952,55.333,42.0791,71.2565,58.18,51.32,48.4858,48,24.0672,41.62,46.99,37.4216,52.5685,59.5033,34.8697,58.812,40.311,52.952,67.4979,44.9352,38.3446,56.1745,50.1396,50.6443,54.7785,45.51,54.0109,57.9377,42.658,51.525,69.7576,39.526,40.8841,#N/A N/A,55.84
10/03/2000,47.6901,43.6546,#N/A N/A,35.5186,57.5846,55.2914,39.79,51.3704,56.58,59.6719,58.6046,60.8848,55.7368,40.3079,68.6851,59.62,53.7,48.4858,46,22.3735,40.87,46.99,43.6641,52.9719,64.5863,43.8576,58.2,43.9842,52.952,67.3432,42.6338,38.3446,56.1745,47.2583,53.0191,55.1619,43.78,53.3228,60.4635,47.941,47.976,72.7105,39.526,37.7071,#N/A N/A,58.33
13/03/2000,50.4965,45.0699,#N/A N/A,35.2704,55.7828,59.3589,43.43,44.6574,54.47,57.7789,56.605,60.7428,55.1994,40.7277,70.41,59.68,54.67,40.1277,53,35.4707,37.51,53.9159,42.3529,52.1755,60.1043,43.1251,54.822,44.1037,52.952,67.5036,44.8081,44.8414,56.1745,50.4969,49.3907,58.2584,44.53,53.3459,61.1166,49.006,50.035,68.667,39.526,39.8975,#N/A N/A,56.22
14/03/2000,50.4965,43.5958,#N/A N/A,31.9088,58.0179,62.4266,41.45,43.1396,53.67,60.7304,55.0068,56.552,47.2314,44.4313,67.7315,60.24,55.68,45.2131,52,25.957,35.98,47.2655,43.8598,44.7801,60.2642,41.4478,55.078,42.5401,47.3274,69.1363,42.7158,40.2715,56.1745,52.2876,51.4972,58.3156,43.4,48.948,57.0564,42.457,50.035,71.9113,39.526,39.0218,#N/A N/A,53.26
15/03/2000,50.4965,42.3045,#N/A N/A,33.8487,53.0802,64.174,40.93,40.197,51.48,54.7886,55.0369,57.4889,51.8387,43.3054,69.5996,58.96,52.87,44.2023,55,39.795,39.76,47.2655,42.6589,46.3848,61.8746,47.768,58.604,41.4519,52.7342,70.5314,38.8124,36.2887,56.1745,56.3374,50.7561,61.9404,43.27,54.6133,58.5753,50.255,59.363,72.1414,39.526,36.6403,#N/A N/A,54.8
16/03/2000,50.4965,40.1376,#N/A N/A,33.5911,50.2486,68.8537,44.4,44.2894,48.3,52.678,51.8788,53.968,55.4999,45.6606,70.2186,56.21,50.28,43.1631,53,37.9371,38.39,55.265,45.097,45.6702,59.1661,52.0551,58.604,39.1019,62.9684,72.9747,38.4967,42.4212,56.1745,52.143,47.153,58.3671,36.76,49.9781,55.6295,51.868,48.773,65.2351,39.526,40.1282,#N/A N/A,52.72
17/03/2000,47.0979,35.9871,#N/A N/A,33.5911,53.4993,62.822,43.35,44.2894,51.01,55.1859,50.5454,52.0142,51.3001,47.8219,73.681,52.8,52.14,40.116,51,34.9269,46.79,55.265,41.5226,40.2007,57.3892,51.374,59.908,38.708,62.9684,74.6464,38.7969,42.4212,56.1745,57.8971,49.6063,61.2768,36.48,46.5712,53.1547,43.697,52.334,65.2351,39.526,38.7726,#N/A N/A,52.91
20/03/2000,53.7958,37.5002,#N/A N/A,32.4453,52.7641,62.6844,42.28,55.0027,53.64,53.5938,50.8227,51.5477,49.4576,48.4403,76.1675,51.66,52.42,49.1383,51,42.0388,44.71,46.9969,43.7889,44.0713,58.2687,57.38,58.713,34.6654,46.5893,74.3369,37.8864,42.4212,56.1745,59.0289,48.2831,61.877,45.49,46.2784,52.7421,54.503,53.816,67.3497,39.526,35.4631,#N/A N/A,52.34
21/03/2000,53.7958,40.8146,#N/A N/A,31.5754,51.4321,63.1192,38.22,49.8417,57.1,52.9359,57.9541,57.7708,48.9839,40.1649,76.6428,56.76,53.28,50.2906,53,41.2796,47.51,54.3516,40.4293,48.3279,64.6152,59.7027,58.713,32.8604,50.5473,74.8973,33.8733,57.6831,56.1745,59.0289,49.0738,63.2198,44.83,51.3172,60.6723,49.179,48.091,68.9479,39.526,38.1608,#N/A N/A,58.69
22/03/2000,50.1163,35.7153,#N/A N/A,29.0584,58.0755,63.9337,35.71,49.8417,57.1,59.5335,60.3771,60.7626,49.1805,39.8406,76.6428,61.97,59.03,51.4744,50,49.2097,49.41,47.2855,36.5982,44.5371,61.0222,64.5096,52.993,39.6307,50.5473,75.953,36.2956,52.6714,56.1745,51.8552,57.2112,57.6012,42.82,50.0979,59.7216,45.683,46.915,73.4081,39.526,45.0515,#N/A N/A,60.66
23/03/2000,30.1375,37.8441,#N/A N/A,23.6454,51.2316,61.6527,31.92,56.1973,50.26,53.5096,49.4048,51.1391,46.9717,49.1303,67.3027,51.8,57.43,46.685,52,61.9215,50.17,53.7595,31.6396,46.2197,50.487,68.7866,53.687,36.0852,38.8585,77.3108,34.2679,44.3686,56.1745,50.2796,48.9361,59.8432,31.87,46.8362,46.6972,41.694,43.33,65.8423,54.7832,50.5312,#N/A N/A,51.38
